ticker,quarter,roa,log_assets,leverage,liquidity,pb_ratio,log_btc_price,log_hashrate
ABTS,2016q1,-0.26984192517843925,16.1280674667292,0.12559314319682438,0.012230331288921812,53.275847533044185,6.025237757214903,13.84347735292782
ABTS,2015q4,-0.24183456445634852,16.266140240789504,0.19018336710175526,0.10776553544321722,196.97366613559984,6.071268764806583,13.59691544875381
ABTS,2015q3,-0.16138700889369495,16.38615183949389,0.11186338963911079,0.18346911468275778,111.76098633065284,5.477049154491434,13.142708409246957
ABTS,2015q2,-0.15805908387696543,16.3106096710052,0.7905266340205569,0.22454768585330204,-67.48993750235105,5.51572449601031,12.726183681415684
ABTS,2015q1,-0.12490931121741784,16.044302167809285,0.8220165826302789,0.07465241125310662,-80.31681348760625,5.533231373461162,12.7676112704302
ABTS,2014q4,-0.4249204399410864,14.658543048868578,2.828121435722273,0.45819061875646144,-106.78100897746383,5.739792912179234,12.654412963480965
ABTS,2014q3,-1.265744919612237,14.866510488576937,2.150641668793327,0.6188392978874396,-129.69195925113084,5.923908143406992,12.475719488765478
ABTS,2014q2,-0.1649484387971755,15.399090003463858,1.0084716559617353,0.36897112593165743,-426.111558368835,6.396912988410589,11.557002455657114
ARLP,2025q3,0.032700429557606894,21.79084865246647,0.013213374910301097,32.48621808790647,1.5543636842521438,11.60540300025889,20.878149145429184
ARLP,2025q2,0.04646158770717414,21.777384816726105,0.012919567052316021,0.01916885698493716,1.5396715771616827,11.581614703698753,20.630242529335998
ARLP,2025q1,0.025487342110113394,21.788919232944473,0.012798963735924913,0.028012546787770844,1.6024982453769723,11.375819347767221,20.584988492716118
ARLP,2024q4,0.005600655753447679,21.793386054213272,0.16695578808737435,0.046973485199246844,1.6123573072404973,11.446106158150634,20.581368295184088
ARLP,2024q3,0.0284551705987752,21.83254536114628,0.16240135374861528,0.06445179744031755,1.4270637113264795,11.095719198433983,20.339313709025863
ARLP,2024q2,0.0328164992109261,21.839372863022255,0.16316403893157624,0.06672342059112739,1.2466301268924302,11.007347216285627,20.297156010255385
ARLP,2024q1,0.05329344285344834,21.81040826419265,0.14995176659685944,0.04516743785039182,1.1323662766408118,11.166974103061065,20.204149649540128
ARLP,2023q4,0.0414011345468734,21.748743115876756,0.1258129138087222,0.02145045269266604,1.2235350879131233,10.679843807151837,19.886508851853154
ARLP,2023q3,0.054618607191579654,21.757887365539574,0.13296501365829425,0.07009244001775383,1.0248848932808508,10.17400388305173,19.915364693433087
ARLP,2023q2,0.06090153206145176,21.74856988487242,0.15489663884806826,0.1021896789138085,1.0773980640366876,10.317803377242255,19.713569577581897
ARLP,2023q1,0.06858042097764182,21.748500297097458,0.16942235473853637,0.09730072542398903,1.2182599000933125,10.24113980694813,19.609536843242825
ARLP,2022q4,0.07861119837420606,21.72684227484521,0.1592014870853267,0.10851199459241699,1.31464723298697,9.713493436795847,19.328422930535996
ARLP,2022q3,0.06696584904613156,21.64130743515915,0.1762699046191454,0.11119354443273607,1.2919592512129023,9.857699602209362,19.272043519420766
ARLP,2022q2,0.07008770392136777,21.57050269547304,0.19020945991991225,0.04546948792447768,1.1266998207664225,9.937996702919657,19.18433948163684
ARLP,2022q1,0.017111748257844027,21.52326856504688,0.20118469751481322,0.057599772100971135,0.9134813450790568,10.754888341531325,19.19533582947418
ARLP,2021q4,0.024000118551120077,21.493099020823053,0.20869489109505113,0.05668364355753388,0.7876530445966744,10.745245883737981,18.782427416938297
ARLP,2021q3,0.026779278493235147,21.488256821221295,0.21313975267278587,0.048679486732046674,0.5452144884363364,10.621599503770025,18.625816095659847
ARLP,2021q2,0.020815282156148415,21.472563173224874,0.23582128779166092,0.017843898855738536,0.3855722689788738,10.447457871634283,18.306142659384605
ARLP,2021q1,0.01150438364060655,21.48928236573923,0.2593167470876449,0.016011212450840934,0.36519642016529597,10.929237170264072,18.91615936675834
ARLP,2020q4,0.016171625694362368,21.4961553723862,0.2815196194303274,0.02565724352913367,0.23988595287998485,10.270093668728663,18.84909431283874
ARLP,2020q3,0.012189536332428048,21.5258681388132,0.3039160325185763,0.015297982378301827,0.24894287053086656,9.291072073008504,18.82468703726483
ARLP,2020q2,-0.02041627071421946,21.54990665941833,0.34074398808555023,0.015359454819419433,0.3031188795397888,9.125365102530195,18.56343538760194
ARLP,2020q1,-0.060416345875787265,21.597242211280363,0.34554362526450905,0.012361350530645491,0.6471927015875452,8.680231685916738,18.437188855090522
ARLP,2019q4,0.009986492410776072,21.673646449427906,0.31295158994453925,0.014103716945259083,0.6606303443273933,8.895776191737832,18.41837910614857
ARLP,2019q3,0.014877303357442402,21.689142226025307,0.28919233417672563,0.012111123757131944,0.9267465381047991,9.011145253980601,18.42917214990334
ARLP,2019q2,0.0232027461311109,21.640644376942713,0.24229948124461337,0.02206198773255189,0.9699477375119298,9.31765547618065,17.978964236064808
ARLP,2019q1,0.11123281277035808,21.63359080900998,0.23222929987566043,0.01214906262449047,0.9453563589419327,8.306104191173755,17.650626402555144
ARLP,2018q4,0.02079550750225076,21.59654384306668,0.29786891981953845,0.10195227222237997,1.0695184964846831,8.23492576659929,17.614949962511506
ARLP,2018q3,0.03325241175030092,21.519588998805556,0.2042015484088604,0.01729749573030789,1.0622793871937644,8.799157951138728,17.80532793383802
ARLP,2018q2,0.038038973728878635,21.541208740028566,0.22979088494567562,0.02260756966309094,0.891391225315494,8.67899566432027,17.45606548433542
ARLP,2018q1,0.06754393081259188,21.531264649683695,0.22567613467688086,0.012821530043050458,1.0166286491699794,8.981003934264564,17.07985045835414
ARLP,2017q4,0.03267727657971561,21.520489659350794,0.25865031128189025,0.0030441057398695394,1.0254151318993,9.442446836113723,16.53531475932822
ARLP,2017q3,0.026979333397382097,21.51474227167945,0.2619475114336107,0.008335251775087326,0.8923483948198195,8.334296269131299,15.839617675674761
ARLP,2017q2,0.028255024988311846,21.501405608117334,0.25762210103893696,0.01812100386788389,0.599501062481659,7.840584493093233,15.510816684046022
ARLP,2017q1,0.037347186156612755,21.51368309364035,0.2833150963836401,0.03963134142291758,0.6658496952372686,6.946754813831147,15.219957664799406
ARLP,2016q4,0.04418474429582288,21.508555458045553,0.30188933910066473,0.01814009946001946,0.7186226621252093,6.8355501107329,14.767149001258225
ARLP,2016q3,0.030008800169319713,21.531648366117953,0.34466141627028773,0.009522897149413508,0.5767705084152862,6.408182767444053,14.521849487997287
ARLP,2016q2,0.025602485961984174,21.585250741308307,0.4044228196309235,0.02127325310322925,0.3600548498212379,6.4460213612188575,14.24114425862696
ARLP,2016q1,0.011278436750317289,21.585523524744023,0.4138544109314664,0.012661167269438658,0.3181076590534003,6.025237757214903,13.84347735292782
ARLP,2015q4,-0.005777083782948886,21.583252848449604,0.38900272096753036,0.014146915319935848,0.45828120244786436,6.071268764806583,13.59691544875381
ARLP,2015q3,0.018036292110658887,21.641711445405427,0.3867588837360047,0.014343458291772988,0.48854113645563235,5.477049154491434,13.142708409246957
ARLP,2015q2,0.02418013596122457,21.569103631956732,0.3746946795374451,0.018575244138340698,0.6696256677816093,5.51572449601031,12.726183681415684
ARLP,2015q1,0.02935013809962221,21.569531450464368,0.369632497985779,0.011323825809999974,0.7654365920510009,5.533231373461162,12.7676112704302
ARLP,2014q4,0.03828128726654323,21.549657681528164,0.3668084719037889,0.010766023984501057,0.9263314461807057,5.739792912179234,12.654412963480965
ARLP,2014q3,0.038335445035475674,21.49965153620849,0.3564636028122904,0.006822316136992881,0.9879263719682785,5.923908143406992,12.475719488765478
ARLP,2014q2,0.04740511790066728,21.482197480885432,0.37427042129819715,0.009098812589741634,0.9343802009820864,6.396912988410589,11.557002455657114
ARLP,2014q1,0.03804803277967076,21.482181094929693,0.39844650503427503,0.006739832899336036,0.8557382102978585,6.194405391104672,10.520966939871133
ARLP,2013q4,0.032238590167859155,21.475576808122398,0.41775005207601873,0.04413690007719504,0.8010685485720666,6.584763767694766,9.17237447341749
ARLP,2013q3,0.027053992674851757,21.439469169874588,0.3843978055825916,0.009220442401429068,0.8153938813681635,4.825509809969567,7.171672405223398
ARLP,2013q2,0.0358820492232173,21.426394535991996,0.3945565064059883,0.00435332957437466,0.7912973291841484,4.6443908991413725,5.07258119081151
ARLP,2013q1,0.03609133709886984,21.416181990821748,0.40275753699104494,0.014341812958793481,0.6892354758075129,4.52720864451838,3.9561864599014327
ARLP,2012q4,0.035219829322710144,21.394153093528153,0.4144297566631833,0.014459818443208799,0.7097331732836153,2.613739521630969,2.9880974175698825
ARLP,2012q3,0.017530163122250864,21.34720708760979,0.3916284308424991,0.0011043424072306833,0.6765990097857764,2.522523513359307,3.1505910008708913
ARLP,2012q2,0.03625353914483824,21.34322546778776,0.39225909741114545,0.006113447378571625,0.6986806239962486,1.884034745337226,2.4498658322217164
ARLP,2012q1,0.04731692266630472,21.2848528236495,0.40320556068511676,0.1077639377844744,1.3048643858166589,1.5623463049002497,2.47168783705558
ARLP,2011q4,0.041662287079891745,21.272264317363458,0.4084121562698164,0.15797005864218563,1.274093844728244,1.4973884086254774,2.2282198551626515
ARLP,2011q3,0.04801136279043453,21.24156248299478,0.4212748598261636,0.18293437512096786,1.3100499825880207,1.5973653311998313,2.3349752284588656
ARLP,2011q2,0.046721114876292276,21.209394998114618,0.446249408060221,0.21347408687523448,1.5133444628516879,2.8535925063928684,2.5184513258573538
ARLP,2011q1,0.0610468725798544,21.169492777765146,0.4645521074547845,0.21695769217476124,1.3912845926010406,-0.2231435513142097,-0.6256585156953856
ARLP,2010q4,0.04503496354439351,21.1295825823086,0.48122999204677613,0.2261819596370559,1.2822930964450188,-1.3093333199837622,-2.106344497361462
ARLP,2010q3,0.062240138218834014,20.885474818415258,0.36071153450454296,0.017255247401169623,-34.029670772066666,-2.8134107167600364,-4.5227706231773315
APLD,2025q3,-0.007055454471559966,21.598315736600046,0.29187597306372043,0.030809151332120324,3.2199191123666524,11.60540300025889,20.878149145429184
APLD,2025q2,-0.028093300322444375,21.34925239499702,0.37585196434396206,0.0222192514798753,1.441355173837232,11.581614703698753,20.630242529335998
APLD,2025q1,-0.020824706401217797,21.258206540709267,0.5819953413102316,0.04026305138908494,3.1813247219839837,11.375819347767221,20.584988492716118
APLD,2024q4,-0.08989682918721151,21.15710393122546,0.518031401615766,0.18548648916612503,3.2598232091345043,11.446106158150634,20.581368295184088
APLD,2024q3,-0.004529012553693379,20.658974751860683,0.4540391071222908,0.06208063711166943,2.994407072930708,11.095719198433983,20.339313709025863
APLD,2024q2,-0.08020219165399443,20.504604724475985,0.5323658464348913,0.030721981498119697,2.471650443563246,11.007347216285627,20.297156010255385
APLD,2024q1,-0.09770075625653017,20.281916523347615,0.4575942832976765,0.052832230459226824,5.2674771882384706,11.166974103061065,20.204149649540128
APLD,2023q4,-0.021905570327096,19.990658234505343,0.38186304493460993,0.019175956093156407,3.438021729689447,10.679843807151837,19.886508851853154
APLD,2023q3,-0.032813694855836836,19.67102077951498,0.2977691728268123,0.01701832720898861,7.526476594710351,10.17400388305173,19.915364693433087
APLD,2023q2,-0.02452293365964911,19.39129676905652,0.3478218043090352,0.1650799183200294,5.0527403195725595,10.317803377242255,19.713569577581897
APLD,2023q1,-0.03383797270804934,19.151157427377335,0.17533127495701012,0.11040571849696783,4.794935520131472,10.24113980694813,19.609536843242825
APLD,2022q4,-0.15896155706718107,18.936153552807255,0.19584575049419803,0.0627795727501299,3.3097743744981027,9.713493436795847,19.328422930535996
APLD,2022q3,-0.03105126096491228,18.798569084290296,0.14862253289473684,0.22841282894736842,2.889665337373915,9.857699602209362,19.272043519420766
APLD,2022q2,-0.02339556592765461,18.60283562018922,0.11288548091348558,0.3233705617602934,2.656096577035387,9.937996702919657,19.18433948163684
APLD,2022q1,-0.10150565407755063,17.966455971209655,0.019214413960374207,0.1883800044098655,-55.82196631432222,10.754888341531325,19.19533582947418
APLD,2021q4,-0.0031932773109243696,17.796126354858032,0.022408963585434174,0.2622782446311858,-1629.703134143167,10.745245883737981,18.782427416938297
APLD,2021q3,-0.27989119644204424,17.734826902219886,0.025116149783584164,0.574375570821586,-460.15670271999994,10.621599503770025,18.625816095659847
APLD,2021q2,-0.02292054212064842,16.527021430695466,0.1418416157321286,0.7806271591815042,-21.70610731707317,10.447457871634283,18.306142659384605
ARBK,2025q1,-0.8274483331602451,16.773437116782365,2.085419046629972,0.44791774846816906,-1.0759152246905206,11.375819347767221,20.584988492716118
ARBK,2024q4,-1.1534427251012567,16.773437116782365,2.085419046629972,0.44791774846816906,-2.428135526538918,11.446106158150634,20.581368295184088
ARBK,2024q3,-0.2130808132233649,17.19864579680802,1.3526117503309236,0.08566676848929165,-4.4006688242730725,11.095719198433983,20.339313709025863
ARBK,2024q2,-0.9820887462122349,17.32199845283414,1.3491644415109059,0.119558369085836,-3.9467951765634246,11.007347216285627,20.297156010255385
ARBK,2024q1,-0.041545957334737954,18.14545411276793,0.8232420331840927,0.09801158809586516,0.40136392405063287,11.166974103061065,20.204149649540128
ARBK,2023q4,-0.13032657361074532,18.14545411276793,0.8232420331840927,0.09801158809586516,414.121835443038,10.679843807151837,19.886508851853154
ARBK,2023q3,-0.1177975885832629,18.246529717283707,0.8157277693800065,0.09506409417141769,-259.4151391717583,10.17400388305173,19.915364693433087
ARBK,2023q2,-0.10348554444744663,18.30216744171624,0.8269386652256147,0.10299018283346843,-313.9989381830601,10.317803377242255,19.713569577581897
ARBK,2023q1,-0.09284567134329262,18.41066071067004,0.7647849055079139,0.14387442804763492,16.941444201312912,10.24113980694813,19.609536843242825
ARBK,2022q4,-0.25083159830239243,18.09113099155295,0.1879290508482824,0.04102551625135993,9.134792329418762,9.713493436795847,19.328422930535996
ARBK,2022q2,0.005609390880561284,19.724438071444265,0.38856305474612096,0.030329474198207012,2.0188897264913725,9.937996702919657,19.18433948163684
ARBK,2022q1,0.007181116375100365,19.477425352672842,0.1879290508482824,0.04102551625135993,2.60284673702988,10.754888341531325,19.19533582947418
ARBK,2021q4,0.19316686210240563,19.477425352672842,0.1879290508482824,0.04102551625135993,3.4666864872900254,10.745245883737981,18.782427416938297
BTOG,2025q1,-0.6953828807890625,15.210206774440003,1.412351388249492,0.0073767604280781975,-4.232450522990932,11.375819347767221,20.584988492716118
BTOG,2024q4,-1.390765761578125,15.210206774440003,1.412351388249492,0.0073767604280781975,-13.022924686125945,11.446106158150634,20.581368295184088
BTOG,2024q3,-0.3478153945622298,15.210206774440003,1.412351388249492,0.0073767604280781975,-12.588827196588413,11.095719198433983,20.339313709025863
BTOG,2024q2,-1.5668510915524825,15.715338622689666,0.7725068046724295,0.2107888932188139,16.43163539518983,11.007347216285627,20.297156010255385
BTOG,2024q1,-0.7834255457762412,15.715338622689666,0.7725068046724295,0.2107888932188139,29.52689812130558,11.166974103061065,20.204149649540128
BTOG,2023q4,-0.5241589525019752,16.415632579408662,0.3172220674632229,0.5115346531969649,0.5787154102520573,10.679843807151837,19.886508851853154
BTOG,2023q3,-0.2620794762509876,16.415632579408662,0.3172220674632229,0.5115346531969649,0.7095209481857415,10.17400388305173,19.915364693433087
BTOG,2023q2,-1.8155603086662486,16.40596480590908,0.15565580179948332,0.001220321677814081,1.6773605796120112,10.317803377242255,19.713569577581897
BTOG,2023q1,-0.9077801543331243,16.40596480590908,0.15565580179948332,0.001220321677814081,2.3255209909374956,10.24113980694813,19.609536843242825
BTOG,2022q4,-0.10955484270290754,17.41438414699008,0.07443290050371429,0.0008996080179701673,0.7593337482406403,9.713493436795847,19.328422930535996
BTOG,2022q3,-0.05476374409268936,17.41438414699008,0.07443290050371429,0.0008996080179701673,1.1282195983068914,9.857699602209362,19.272043519420766
BTOG,2022q2,0.7721342492405362,17.369569903701855,0.049086589345752836,0.0005093702964423553,2.308760686350316,9.937996702919657,19.18433948163684
BTOG,2022q1,-0.04883432159657964,17.369569903701855,0.049086589345752836,0.0005093702964423553,2.594607247517498,10.754888341531325,19.19533582947418
BTOG,2021q4,-0.811895552315183,17.191497886520136,0.07160038685745727,0.25147402919179446,-3.654022535006677,10.745245883737981,18.782427416938297
BTOG,2021q3,0.05941240109783725,17.191497886520136,0.07160035267310681,0.25147402919179446,-4.479408654248539,10.621599503770025,18.625816095659847
BTOG,2021q2,-0.8813296699457684,17.526049443857257,0.050936533933942575,0.00018600234838056368,-9.659324061491395,10.447457871634283,18.306142659384605
BTOG,2021q1,-0.02539398100999936,17.526049443857257,0.031803637103082046,4.753420530099109e-05,-10.824332780615174,10.929237170264072,18.91615936675834
BTOG,2020q4,-0.11163008778516925,18.26821606535925,0.18929173138232508,0.0014469200999285782,0.9020604314448357,10.270093668728663,18.84909431283874
BTOG,2020q3,-0.009107964341783839,18.26821606535925,0.18836232302101347,0.0014469200999285782,1.1994429494535526,9.291072073008504,18.82468703726483
BTOG,2020q2,-0.06724606252993515,17.964176530200586,0.2894524203641662,0.02420285238854699,1.6766244076923316,9.125365102530195,18.56343538760194
BTOG,2020q1,-0.03362303126496757,17.964176530200586,0.10282334961351036,0.016915131396438365,3.567489469875868,8.680231685916738,18.437188855090522
BTOG,2019q4,-0.001364497752575388,17.85631734392054,0.2845334930551668,0.03970781299716726,3.957422211560599,8.895776191737832,18.41837910614857
BTOG,2019q3,-0.000682248876287694,17.85631734392054,0.2824692686452406,0.03970781299716726,4.154397977746872,9.011145253980601,18.42917214990334
BTDR,2025q3,-0.10942813097154422,21.614066027970097,0.37584091447179185,0.08052754957881957,4.686384384405319,11.60540300025889,20.878149145429184
BTDR,2025q2,-0.07238017314447814,21.43674001709927,0.3065637141303336,0.14687982283802123,2.6265161280281175,11.581614703698753,20.630242529335998
BTDR,2025q1,0.25614074595355385,21.19240972171776,0.18839752912659316,0.13489217296113848,5.326816896516576,11.375819347767221,20.584988492716118
BTDR,2024q4,-0.3414421377099523,21.166575070119453,0.18375277785979943,0.30572184556447524,4.659022588738892,11.446106158150634,20.581368295184088
BTDR,2024q3,-0.047874063604645495,20.768653074867185,0.16381459682559704,0.278387627301509,2.5068315839199915,11.095719198433983,20.339313709025863
BTDR,2024q2,-0.02143612233679467,20.53417945019957,0.14158254954905977,0.24631908325933444,1.4490011451838656,11.007347216285627,20.297156010255385
BTDR,2024q1,0.0008770279462205306,20.353606965449384,0.14152278680695254,0.18524537968363317,2.449363592460004,11.166974103061065,20.204149649540128
BTDR,2023q4,-0.007868474022774938,20.276020462822487,0.14518437190621641,0.22635586898075813,1.249047046300584,10.679843807151837,19.886508851853154
BTDR,2023q3,-0.0028925028193054455,20.247818618215565,0.15062249942487776,0.2163939595274828,3.637781653908897,10.17400388305173,19.915364693433087
BTDR,2023q2,-0.0652005692933751,20.243636832043848,0.16260240091888215,0.22564954209362323,1.7691099123398517,10.317803377242255,19.713569577581897
BITF,2025q3,-0.10080009584676498,20.501719758991925,0.09195798217599613,0.10851650923086716,1.1470238801614772,11.60540300025889,20.878149145429184
BITF,2025q2,-0.03483785252732653,20.534463324052766,0.09047527024578779,0.10319342955492482,0.8381036268212461,11.581614703698753,20.630242529335998
BITF,2025q1,-0.0461709929047893,20.47095476932833,0.033060361414305996,0.04960856006990964,1.0910593800445005,11.375819347767221,20.584988492716118
BITF,2024q4,0.02271515362124335,20.319223715911736,0.002141949863394526,0.08918599913722859,1.5176371575835328,11.446106158150634,20.581368295184088
BITF,2024q3,-0.06247432346047305,20.189896332078856,0.04083528659705945,0.1242923503089708,2.269745324437917,11.095719198433983,20.339313709025863
BITF,2024q2,-0.049631111293554804,20.099521577125063,0.029606257486929362,0.25864938593184983,1.5156207412472014,11.007347216285627,20.297156010255385
BITF,2024q1,-0.01402198966874808,19.8710596169132,0.03740213331207368,0.15466629774921273,2.1599496735209924,11.166974103061065,20.204149649540128
BITF,2023q4,-0.15148986731797479,19.752320906008663,0.05247079015116509,0.221897154927718,1.1903184603171373,10.679843807151837,19.886508851853154
BITF,2023q3,-0.04960080769958864,19.62304325244762,0.07903616919623674,0.14055114679519345,1.7815864,10.17400388305173,19.915364693433087
BITF,2023q2,-0.08009839176752027,19.601293822000173,0.09744899996007825,0.09486329870377137,1.0468006379585326,10.317803377242255,19.713569577581897
BITF,2023q1,-0.011145182570139345,19.620591308543506,0.11300913904970751,0.0884927496069064,0.8410059418323186,10.24113980694813,19.609536843242825
BITF,2022q4,-0.049090930288139246,19.653526678607374,0.1894823053471603,0.08979650129117628,0.8417661062341913,9.713493436795847,19.328422930535996
BITF,2022q3,-0.22497877758913412,19.74764963898744,0.25503766977928694,0.09500742784380306,1.1676958344896804,9.857699602209362,19.272043519420766
BITF,2022q2,-0.29995244486246,19.974891317996033,0.2613101968782694,0.0971857926384647,1.7485547460656055,9.937996702919657,19.18433948163684
BITF,2022q1,0.007070648593928223,20.275604352788232,0.2393646899413413,0.12093797575107061,1.60224359824864,10.754888341531325,19.19533582947418
BITF,2021q4,0.017834927854887786,20.111858999184804,0.1561814050097035,0.23147439949722348,2.7601823919867856,10.745245883737981,18.782427416938297
BITF,2021q3,0.07371494907827661,19.589926706144116,0.06551189127608752,0.13419036654978178,2.6326080555344906,10.621599503770025,18.625816095659847
BITF,2021q2,-0.01589367885686607,19.258897495603378,0.09297910251530983,0.15662733972252016,4.046012373586558,10.447457871634283,18.306142659384605
BITF,2021q1,-0.04637336504161712,18.915346497518833,0.09703344614165066,0.3233818104210494,2.339559091773958,10.929237170264072,18.91615936675834
BITF,2020q4,-0.10393779978338233,17.761045705924868,0.548661612254371,0.11502011449791119,2.025168518158866,10.270093668728663,18.84909431283874
BITF,2020q3,-0.103666768279406,17.642541963460953,0.5309628532857205,0.028828985759700387,1.477102071771399,9.291072073008504,18.82468703726483
BITF,2020q2,-0.07827254794980484,17.679477129976732,0.4601712343140135,0.028560036932891258,1.398749053209676,9.125365102530195,18.56343538760194
BITF,2020q1,-0.04786068276502063,17.74039055689493,0.42221651825379586,0.04604418820463206,1.478056025184193,8.680231685916738,18.437188855090522
BITF,2019q4,0.02126532465566823,17.78308179269186,0.41974421068563644,0.04084682912062963,1.4673041868413557,8.895776191737832,18.41837910614857
BITF,2019q3,0.07574286269178482,17.756898172022325,0.41662458729850455,0.047834530976888716,8.769696747191423,9.011145253980601,18.42917214990334
BITF,2019q2,-0.0185911725367811,17.619057087056337,0.397547926883638,0.11934908604547481,1.131571373752878,9.31765547618065,17.978964236064808
BITF,2019q1,-0.0383050746800487,17.332325669736903,0.28500163316209876,0.08798289633874751,1.8147212605101393,8.306104191173755,17.650626402555144
BITF,2018q4,-0.4980749437731102,17.08252871815849,0.06549003163953798,0.021042198757290437,3.869830991387684,8.23492576659929,17.614949962511506
BITF,2018q3,-0.17535165631075364,15.696234357038598,0.06549003163953798,0.021042198757290437,11.607350377687391,8.799157951138728,17.80532793383802
FUFU,2025q3,0.023070312187712355,20.030798425291223,0.3827537274653236,0.06521964863892553,2.8270828240989037,11.60540300025889,20.878149145429184
FUFU,2025q2,0.1007795040686049,19.963134480404932,0.0855422846205665,0.08572620053250073,2.901595361179486,11.581614703698753,20.630242529335998
FUFU,2025q1,-0.0439415050850989,19.766061960564635,0.10417616188975558,0.055005013477790944,5.678740108991465,11.375819347767221,20.584988492716118
FUFU,2024q4,0.059129734853499545,19.74955253870004,0.09253914710414692,0.10114700882762565,4.782926552609225,11.446106158150634,20.581368295184088
FUFU,2024q3,-0.01772461023907696,19.45934838790054,0.36254401953671095,0.13695871454104655,6.278633496846531,11.095719198433983,20.339313709025863
FUFU,2024q2,0.0045395479551570425,19.496368938612154,0.34936783980955044,0.16489711835907792,3.914378617644561,11.007347216285627,20.297156010255385
FUFU,2024q1,0.168106916532164,19.16277521919324,0.4877090742883261,0.15238081634790723,45.06650562478366,11.166974103061065,20.204149649540128
CAN,2025q3,-0.04146202184440386,20.32279260317572,0.07113251716761591,0.17792159028899013,0.9435154480710857,11.60540300025889,20.878149145429184
CAN,2025q2,-0.01867353400599485,20.19931275727292,0.08137965972896526,0.11129142567653143,0.8689626962123341,11.581614703698753,20.630242529335998
CAN,2025q1,-0.1528253712289189,20.15331633967768,0.40848442412218816,0.17111186553361837,2.71778228239276,11.375819347767221,20.584988492716118
CAN,2024q4,-0.2006475008153154,19.95326136986764,0.015721008788128144,0.20839245719864108,1.1685137318500378,11.446106158150634,20.581368295184088
CAN,2024q3,-0.15051300842799561,20.03438155729946,0.05378224226106075,0.1429533034875014,0.8788209280380993,11.095719198433983,20.339313709025863
CAN,2024q2,-0.07968900736952067,20.079942571765237,0.042837598445797966,0.1270837971393397,0.6351256213643575,11.007347216285627,20.297156010255385
CAN,2024q1,-0.07375377919542958,20.094426622823345,0.007023494112928802,0.10248541952160216,0.8657225482523675,11.166974103061065,20.204149649540128
CAN,2023q4,-0.45283267310946546,20.018778319141866,0.0004257063835270254,0.19492111063155013,0.9926418818814772,10.679843807151837,19.886508851853154
CAN,2023q3,-0.17259151095885475,19.955012217931127,0.0007799710014850254,0.0874215442113258,1.4957379524142749,10.17400388305173,19.915364693433087
CAN,2023q2,-0.048849564951795,20.105670258433506,0.0009545926406172973,0.12283057434157742,1.1206308022272364,10.317803377242255,19.713569577581897
